"date","location","word","value"
2020-10-12,"Florida","unacceptable",-2
2020-10-13,"Florida","cancel",-1
2020-10-13,"Florida","positive",2
2020-10-14,"Florida","positive",2
2020-10-14,"Florida","accidental",-2
2020-10-15,"Florida","top",2
2020-10-15,"Florida","love",3
2020-10-15,"Florida","love",3
2020-10-18,"Florida","feeling",1
2020-10-18,"Florida","hard",-1
2020-10-18,"Florida","matter",1
2020-10-18,"Florida","care",2
2020-10-19,"Florida","helps",2
2020-10-19,"Florida","safe",1
2020-10-19,"Florida","safe",1
2020-02-05,"Georgia","won",3
2020-02-05,"Georgia","prevented",-1
2020-02-05,"Georgia","curious",1
2020-02-05,"Georgia","highlight",2
2020-02-07,"Georgia","won",3
2020-02-09,"Georgia","revenge",-2
2020-02-15,"Georgia","yeah",1
2020-02-15,"Georgia","screwed",-2
2020-02-15,"Georgia","strike",-1
2020-02-15,"Georgia","failure",-2
2020-02-15,"Georgia","fraud",-4
2020-02-19,"Georgia","love",3
2020-02-19,"Georgia","poverty",-1
2020-02-19,"Georgia","lol",3
2020-02-25,"Georgia","poverty",-1
2020-02-26,"Georgia","feeling",1
2020-02-26,"Georgia","stressed",-2
2020-02-26,"Georgia","united",1
2020-02-26,"Georgia","sluggish",-2
2020-03-12,"Georgia","cares",2
2020-03-12,"Georgia","shit",-4
2020-03-14,"Georgia","support",2
2020-03-14,"Georgia","racists",-3
2020-03-14,"Georgia","die",-3
2020-03-14,"Georgia","committed",1
2020-03-14,"Georgia","treason",-3
2020-03-14,"Georgia","pay",-1
2020-03-14,"Georgia","trust",1
2020-03-24,"Georgia","block",-1
2020-03-24,"Georgia","stupid",-2
2020-03-24,"Georgia","wtf",-4
2020-03-30,"Georgia","fun",4
2020-03-30,"Georgia","increase",1
2020-03-30,"Georgia","risk",-2
2020-03-30,"Georgia","god",1
2020-03-30,"Georgia","hug",2
2020-04-02,"Georgia","stopped",-1
2020-04-02,"Georgia","stop",-1
2020-04-02,"Georgia","prevent",-1
2020-04-04,"Georgia","depressing",-2
2020-04-04,"Georgia","suffer",-2
2020-04-04,"Georgia","helps",2
2020-04-13,"Georgia","cancelled",-1
2020-04-13,"Georgia","cancelled",-1
2020-04-13,"Georgia","joke",2
2020-04-13,"Georgia","disappointed",-2
2020-04-22,"Georgia","reaching",1
2020-04-22,"Georgia","solutions",1
2020-04-22,"Georgia","desperate",-3
2020-04-22,"Georgia","battle",-1
2020-05-13,"Georgia","ass",-4
2020-05-13,"Georgia","shit",-4
2020-05-28,"Georgia","free",1
2020-05-28,"Georgia","suspend",-1
2020-05-28,"Georgia","bad",-3
2020-05-28,"Georgia","worse",-3
2020-05-28,"Georgia","united",1
2020-05-28,"Georgia","worse",-3
2020-05-29,"Georgia","care",2
2020-05-29,"Georgia","care",2
2020-05-29,"Georgia","protect",1
2020-05-29,"Georgia","pathetic",-2
2020-06-09,"Georgia","lol",3
2020-06-15,"Georgia","safe",1
2020-06-22,"Georgia","shared",1
2020-07-04,"Georgia","warns",-2
2020-07-04,"Georgia","warns",-2
2020-07-08,"Georgia","stupid",-2
2020-07-08,"Georgia","ease",2
2020-07-08,"Georgia","care",2
2020-07-08,"Georgia","safety",1
2020-07-10,"Georgia","hope",2
2020-07-10,"Georgia","easy",1
2020-07-10,"Georgia","glad",3
2020-07-10,"Georgia","happy",3
2020-07-10,"Georgia","moody",-1
2020-07-10,"Georgia","sad",-2
2020-07-10,"Georgia","comedy",1
2020-07-11,"Georgia","worry",-3
2020-07-11,"Georgia","badly",-3
2020-07-13,"Georgia","block",-1
2020-07-13,"Georgia","dread",-2
2020-07-16,"Georgia","ghost",-1
2020-07-16,"Georgia","honest",2
2020-07-20,"Georgia","die",-3
2020-07-30,"Georgia","bullshit",-4
2020-07-30,"Georgia","sick",-2
2020-07-30,"Georgia","ass",-4
2020-07-31,"Georgia","shit",-4
2020-08-08,"Georgia","screwed",-2
2020-08-14,"Georgia","responsible",2
2020-08-14,"Georgia","enemy",-2
2020-08-20,"Georgia","confident",2
2020-08-20,"Georgia","helping",2
2020-08-20,"Georgia","improve",2
2020-08-22,"Georgia","alas",-1
2020-08-25,"Georgia","win",4
2020-09-12,"Georgia","positive",2
2020-09-12,"Georgia","rebellion",-2
2020-09-14,"Georgia","negative",-2
2020-09-14,"Georgia","die",-3
2020-09-14,"Georgia","harm",-2
2020-09-14,"Georgia","stop",-1
2020-09-15,"Georgia","won",3
2020-09-15,"Georgia","flu",-2
2020-09-16,"Georgia","kill",-3
2020-09-16,"Georgia","forget",-1
2020-09-16,"Georgia","bad",-3
2020-09-16,"Georgia","die",-3
2020-09-16,"Georgia","scared",-2
2020-09-17,"Georgia","worse",-3
2020-09-17,"Georgia","flu",-2
2020-09-19,"Georgia","fear",-2
2020-09-20,"Georgia","lost",-3
2020-09-20,"Georgia","bitches",-5
2020-09-26,"Georgia","safe",1
2020-09-26,"Georgia","share",1
2020-10-05,"Georgia","crazy",-2
2020-10-05,"Georgia","favor",2
2020-10-05,"Georgia","god",1
2020-10-05,"Georgia","support",2
2020-10-07,"Georgia","glad",3
2020-10-07,"Georgia","amazing",4
2020-10-12,"Georgia","celebrate",3
2020-10-12,"Georgia","death",-2
2020-10-12,"Georgia","celebrate",3
2020-10-12,"Georgia","wonderful",4
2020-10-12,"Georgia","happy",3
2020-10-12,"Georgia","worry",-3
2020-10-12,"Georgia","hell",-4
2020-10-12,"Georgia","risk",-2
2020-10-12,"Georgia","crisis",-3
2020-10-12,"Georgia","sad",-2
2020-10-12,"Georgia","sad",-2
2020-10-16,"Georgia","refuse",-2
2020-10-16,"Georgia","murder",-2
2020-10-16,"Georgia","support",2
2020-10-17,"Georgia","strength",2
2020-10-17,"Georgia","strength",2
2020-10-17,"Georgia","lost",-3
2020-10-17,"Georgia","hope",2
2020-10-17,"Georgia","hard",-1
2020-10-18,"Georgia","flu",-2
2020-10-18,"Georgia","fired",-2
2020-10-18,"Georgia","flu",-2
2020-10-18,"Georgia","fired",-2
2020-03-03,"Hawaii","weird",-2
2020-03-03,"Hawaii","winning",4
2020-03-03,"Hawaii","ass",-4
2020-03-03,"Hawaii","humiliation",-3
2020-03-10,"Hawaii","missed",-2
2020-03-10,"Hawaii","worth",2
2020-03-26,"Hawaii","kinder",2
2020-05-14,"Hawaii","bad",-3
2020-05-14,"Hawaii","sad",-2
2020-05-22,"Hawaii","super",3
2020-05-28,"Hawaii","pain",-2
2020-06-29,"Hawaii","proud",2
2020-06-29,"Hawaii","embarrassed",-2
2020-08-12,"Hawaii","confident",2
2020-08-26,"Hawaii","struggling",-2
2020-08-26,"Hawaii","damn",-4
2020-09-11,"Hawaii","death",-2
2020-09-11,"Hawaii","death",-2
2020-09-11,"Hawaii","death",-2
2020-09-17,"Hawaii","awesome",4
2020-10-03,"Hawaii","won",3
2020-10-12,"Hawaii","frustrating",-2
2020-10-12,"Hawaii","angry",-3
2020-10-17,"Hawaii","poor",-2
2020-10-17,"Hawaii","killed",-3
2020-02-08,"Idaho","arrested",-3
2020-02-08,"Idaho","threatening",-2
2020-02-17,"Idaho","danger",-2
2020-02-17,"Idaho","contagious",-1
2020-02-17,"Idaho","kill",-3
2020-02-17,"Idaho","supporters",1
2020-03-14,"Idaho","stop",-1
2020-03-14,"Idaho","fear",-2
2020-05-16,"Idaho","top",2
2020-05-16,"Idaho","crisis",-3
2020-05-27,"Idaho","agree",1
2020-05-27,"Idaho","agree",1
2020-05-27,"Idaho","agree",1
2020-06-10,"Idaho","idiotic",-3
2020-06-10,"Idaho","rants",-3
2020-06-10,"Idaho","wasted",-2
2020-08-20,"Idaho","hate",-3
2020-09-03,"Idaho","died",-3
2020-09-03,"Idaho","died",-3
2020-09-03,"Idaho","died",-3
2020-09-03,"Idaho","lack",-2
2020-10-06,"Idaho","desperate",-3
2020-10-06,"Idaho","loss",-3
2020-10-06,"Idaho","surviving",2
2020-10-06,"Idaho","loss",-3
2020-10-06,"Idaho","support",2
2020-10-06,"Idaho","lack",-2
2020-10-17,"Idaho","attacks",-1
2020-02-16,"Illinois","hiding",-1
2020-02-16,"Illinois","dumb",-3
2020-02-16,"Illinois","straight",1
2020-02-16,"Illinois","ignorant",-2
2020-02-17,"Illinois","shit",-4
2020-02-21,"Illinois","responsible",2
2020-02-21,"Illinois","idiot",-3
2020-02-21,"Illinois","care",2
2020-02-29,"Illinois","odd",-2
2020-02-29,"Illinois","sentence",-2
2020-03-03,"Illinois","hid",-1
2020-03-03,"Illinois","luck",3
2020-03-06,"Illinois","sick",-2
2020-03-06,"Illinois","progress",2
2020-03-06,"Illinois","accomplished",2
2020-03-14,"Illinois","wins",4
2020-03-14,"Illinois","congrats",2
2020-03-17,"Illinois","treason",-3
2020-03-17,"Illinois","fraud",-4
2020-03-17,"Illinois","incompetence",-2
2020-03-17,"Illinois","fiasco",-3
2020-03-17,"Illinois","destroyed",-3
2020-03-17,"Illinois","racism",-3
2020-03-20,"Illinois","aggravated",-2
2020-03-20,"Illinois","increased",1
2020-03-22,"Illinois","cleared",1
2020-03-22,"Illinois","positive",2
2020-03-22,"Illinois","fatigue",-2
2020-03-22,"Illinois","war",-2
2020-03-22,"Illinois","matter",1
2020-03-22,"Illinois","blame",-2
2020-03-22,"Illinois","die",-3
2020-03-22,"Illinois","war",-2
2020-03-22,"Illinois","matter",1
2020-03-22,"Illinois","blame",-2
2020-03-22,"Illinois","die",-3
2020-03-22,"Illinois","fatigue",-2
2020-03-24,"Illinois","confident",2
2020-03-24,"Illinois","capable",1
2020-03-24,"Illinois","dream",1
2020-03-24,"Illinois","threat",-2
2020-03-28,"Illinois","shit",-4
2020-03-28,"Illinois","agree",1
2020-03-28,"Illinois","protect",1
2020-03-29,"Illinois","pay",-1
2020-03-30,"Illinois","vigilant",3
2020-03-30,"Illinois","celebrate",3
2020-03-30,"Illinois","healthy",2
2020-03-30,"Illinois","risk",-2
2020-03-30,"Illinois","fun",4
2020-03-30,"Illinois","safe",1
2020-04-10,"Illinois","agree",1
2020-04-10,"Illinois","hurt",-2
2020-04-10,"Illinois","worth",2
2020-04-16,"Illinois","justified",2
2020-04-18,"Illinois","alive",1
2020-04-18,"Illinois","appreciates",2
2020-04-23,"Illinois","smile",2
2020-04-23,"Illinois","free",1
2020-04-23,"Illinois","benefit",2
2020-04-24,"Illinois","pretend",-1
2020-05-05,"Illinois","misinformation",-2
2020-05-08,"Illinois","dumbass",-3
2020-05-13,"Illinois","upset",-2
2020-05-13,"Illinois","fake",-3
2020-05-13,"Illinois","died",-3
2020-05-13,"Illinois","depressing",-2
2020-05-13,"Illinois","flu",-2
2020-05-13,"Illinois","died",-3
2020-05-16,"Illinois","flu",-2
2020-05-16,"Illinois","bad",-3
2020-05-16,"Illinois","true",2
2020-05-16,"Illinois","poor",-2
2020-05-16,"Illinois","united",1
2020-05-16,"Illinois","screwed",-2
2020-05-20,"Illinois","inability",-2
2020-05-20,"Illinois","safety",1
2020-05-20,"Illinois","lack",-2
2020-05-23,"Illinois","abandon",-2
2020-05-23,"Illinois","effective",2
2020-05-23,"Illinois","ensure",1
2020-05-23,"Illinois","integrity",2
2020-05-23,"Illinois","death",-2
2020-05-23,"Illinois","blame",-2
2020-05-25,"Illinois","unbelievable",-1
2020-05-27,"Illinois","horrible",-3
2020-06-03,"Illinois","fired",-2
2020-06-03,"Illinois","hostile",-2
2020-06-03,"Illinois","drop",-1
2020-06-05,"Illinois","optimism",2
2020-06-05,"Illinois","justice",2
2020-06-05,"Illinois","prisoners",-2
2020-06-07,"Illinois","death",-2
2020-06-07,"Illinois","sad",-2
2020-06-12,"Illinois","killing",-3
2020-06-16,"Illinois","ironic",-1
2020-06-16,"Illinois","died",-3
2020-06-16,"Illinois","die",-3
2020-06-16,"Illinois","upset",-2
2020-06-21,"Illinois","flu",-2
2020-06-25,"Illinois","lol",3
2020-06-25,"Illinois","care",2
2020-06-28,"Illinois","stop",-1
2020-06-30,"Illinois","lost",-3
2020-06-30,"Illinois","pay",-1
2020-07-03,"Illinois","preventing",-1
2020-07-09,"Illinois","dead",-3
2020-07-09,"Illinois","dumb",-3
2020-07-10,"Illinois","liar",-3
2020-07-10,"Illinois","free",1
2020-07-10,"Illinois","fuck",-4
2020-07-10,"Illinois","damn",-4
2020-07-11,"Illinois","recession",-2
2020-07-16,"Illinois","attacks",-1
2020-07-16,"Illinois","crisis",-3
2020-07-16,"Illinois","threaten",-2
2020-07-16,"Illinois","natural",1
2020-07-16,"Illinois","joy",3
2020-07-16,"Illinois","blames",-2
2020-07-16,"Illinois","wrong",-2
2020-07-16,"Illinois","anti",-1
2020-07-16,"Illinois","protest",-2
2020-07-16,"Illinois","violence",-3
2020-07-16,"Illinois","blocks",-1
2020-07-16,"Illinois","top",2
2020-07-20,"Illinois","dumb",-3
2020-07-20,"Illinois","ass",-4
2020-07-25,"Illinois","protests",-2
2020-07-28,"Illinois","challenge",-1
2020-07-28,"Illinois","crisis",-3
2020-07-29,"Illinois","care",2
2020-08-04,"Illinois","reach",1
2020-08-08,"Illinois","screaming",-2
2020-08-10,"Illinois","unemployment",-2
2020-08-19,"Illinois","safety",1
2020-08-19,"Illinois","superior",2
2020-08-19,"Illinois","safety",1
2020-08-21,"Illinois","fake",-3
2020-08-22,"Illinois","niggas",-5
2020-08-22,"Illinois","pay",-1
2020-08-23,"Illinois","disgrace",-2
2020-08-23,"Illinois","grave",-2
2020-08-26,"Illinois","giddy",-2
2020-08-26,"Illinois","weird",-2
2020-09-01,"Illinois","risk",-2
2020-09-01,"Illinois","prevented",-1
2020-09-01,"Illinois","blind",-1
2020-09-01,"Illinois","idiot",-3
2020-09-01,"Illinois","yeah",1
2020-09-01,"Illinois","risks",-2
2020-09-01,"Illinois","weak",-2
2020-09-01,"Illinois","support",2
2020-09-01,"Illinois","collapse",-2
2020-09-06,"Illinois","stop",-1
2020-09-06,"Illinois","celebrating",3
2020-09-06,"Illinois","sad",-2
2020-09-07,"Illinois","cares",2
2020-09-07,"Illinois","benefits",2
2020-09-12,"Illinois","hard",-1
2020-09-12,"Illinois","appreciation",2
2020-09-12,"Illinois","anxiety",-2
2020-09-12,"Illinois","grateful",3
2020-09-12,"Illinois","grateful",3
2020-09-18,"Illinois","unemployment",-2
2020-09-18,"Illinois","yeah",1
2020-09-23,"Illinois","rape",-4
2020-09-23,"Illinois","accusations",-2
2020-09-23,"Illinois","loved",3
2020-09-23,"Illinois","crazy",-2
2020-09-23,"Illinois","suffering",-2
2020-09-23,"Illinois","dumb",-3
2020-09-25,"Illinois","distrust",-3
2020-09-25,"Illinois","top",2
2020-09-25,"Illinois","worthy",2
2020-09-28,"Illinois","died",-3
2020-09-28,"Illinois","healthy",2
2020-09-28,"Illinois","united",1
2020-09-28,"Illinois","fake",-3
2020-09-28,"Illinois","conspiracy",-3
2020-09-28,"Illinois","stop",-1
2020-09-28,"Illinois","crazy",-2
2020-09-28,"Illinois","rants",-3
2020-09-30,"Illinois","slash",-2
2020-09-30,"Illinois","true",2
2020-10-02,"Illinois","guilt",-3
2020-10-02,"Illinois","poverty",-1
2020-10-02,"Illinois","care",2
2020-10-05,"Illinois","loved",3
2020-10-05,"Illinois","died",-3
2020-10-08,"Illinois","healthy",2
2020-10-08,"Illinois","die",-3
2020-10-08,"Illinois","die",-3
2020-10-08,"Illinois","ridiculous",-3
2020-10-08,"Illinois","wtf",-4
2020-10-08,"Illinois","lol",3
2020-10-08,"Illinois","die",-3
2020-10-08,"Illinois","hope",2
2020-10-08,"Illinois","cares",2
2020-10-08,"Illinois","safety",1
2020-10-14,"Illinois","miss",-2
2020-10-16,"Illinois","suffer",-2
2020-10-16,"Illinois","lobby",-2
2020-10-17,"Illinois","positive",2
2020-10-17,"Illinois","positive",2
2020-10-18,"Illinois","cool",1
2020-02-23,"Indiana","careful",2
2020-03-08,"Indiana","illegal",-3
2020-03-29,"Indiana","damn",-4
2020-03-29,"Indiana","worth",2
2020-03-29,"Indiana","smiles",2
2020-05-06,"Indiana","shares",1
2020-05-06,"Indiana","safe",1
2020-05-23,"Indiana","top",2
2020-06-09,"Indiana","flu",-2
2020-07-05,"Indiana","died",-3
2020-07-05,"Indiana","failed",-2
2020-07-05,"Indiana","crisis",-3
2020-07-05,"Indiana","agree",1
2020-07-05,"Indiana","super",3
2020-07-05,"Indiana","fire",-2
2020-07-05,"Indiana","super",3
2020-07-05,"Indiana","protect",1
2020-07-05,"Indiana","stop",-1
2020-07-05,"Indiana","stop",-1
2020-07-05,"Indiana","super",3
2020-07-05,"Indiana","supported",2
2020-08-13,"Indiana","worse",-3
2020-08-13,"Indiana","killed",-3
2020-08-13,"Indiana","stop",-1
2020-09-07,"Indiana","healthy",2
2020-09-07,"Indiana","fresh",1
2020-09-07,"Indiana","love",3
2020-09-14,"Indiana","strong",2
2020-09-20,"Indiana","hate",-3
2020-09-20,"Indiana","refuse",-2
2020-10-07,"Indiana","ha",2
2020-03-16,"Iowa","support",2
2020-03-16,"Iowa","praise",3
2020-03-16,"Iowa","horrific",-3
2020-03-16,"Iowa","trust",1
2020-03-16,"Iowa","disgusted",-3
2020-06-07,"Iowa","irony",-1
2020-06-07,"Iowa","pretending",-1
2020-08-09,"Iowa","god",1
2020-08-09,"Iowa","failed",-2
2020-08-09,"Iowa","stop",-1
2020-08-09,"Iowa","promise",1
2020-09-19,"Iowa","cuts",-1
2020-10-14,"Iowa","misinformation",-2
2020-10-14,"Iowa","lawsuits",-2
